URL,Locality,Zip code,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbv25323,8620 Nieuwpoort,8620,Apartment,apartment,795000.0,for sale,4.0,191.0,,,,1.0,,0.0,,,,,New
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd39242,1050 Elsene,1050,Apartment,apartment,480000.0,for sale,3.0,137.0,Super equipped,0.0,,1.0,,0.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/1930/zaventem/rbv11760,1930 Zaventem,1930,House,residence,299000.0,for sale,3.0,94.0,,0.0,,0.0,,1.0,22.0,,2.0,,
https://immovlan.be/en/detail/villa/for-sale/5070/sart-saint-laurent/vbd83433,5070 Sart-Saint-Laurent,5070,House,villa,499000.0,for sale,4.0,380.0,Fully equipped,0.0,,1.0,,1.0,,984.0,4.0,0.0,Normal
https://immovlan.be/en/detail/villa/for-sale/1330/rixensart/vbd82529,1330 Rixensart,1330,House,villa,685000.0,for sale,5.0,210.0,,0.0,,1.0,,1.0,915.0,915.0,4.0,0.0,To be renovated
https://immovlan.be/en/detail/residence/in-public-sale/1800/vilvoorde/rbv25956,1800 Vilvoorde,1800,House,residence,248000.0,in public sale,3.0,,,,,0.0,,1.0,,648.0,,,
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd62515,1190 Vorst,1190,Apartment,apartment,315000.0,for sale,2.0,104.0,,0.0,0.0,1.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/duplex/for-sale/1200/sint-lambrechts-woluwe/vbd83311,1200 Sint-Lambrechts-Woluwe,1200,Apartment,duplex,515000.0,for sale,3.0,126.0,,0.0,,1.0,,0.0,,,2.0,0.0,Fully renovated
https://immovlan.be/en/detail/apartment/for-sale/8420/de-haan/rbv23746,8420 De Haan,8420,Apartment,apartment,315000.0,for sale,3.0,106.0,,1.0,,0.0,,0.0,,,,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/5020/malonne/vbd79326,5020 Malonne,5020,Apartment,apartment,239000.0,for sale,2.0,101.0,,0.0,,1.0,,1.0,300.0,,3.0,,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/1745/opwijk/rbv29907,1745 Opwijk,1745,House,residence,649854.0,for sale,3.0,159.0,Super equipped,0.0,,1.0,,1.0,,603.0,3.0,,New
https://immovlan.be/en/detail/residence/for-sale/7110/strepy-bracquegnies/vwd14617,7110 Strépy-Bracquegnies,7110,House,residence,135000.0,for sale,2.0,126.0,Fully equipped,,,,,1.0,170.0,,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/8793/sint-eloois-vijve/rbv26509,8793 Sint-Eloois-Vijve,8793,House,residence,,for sale,4.0,400.0,Super equipped,,,1.0,,1.0,6000.0,6339.0,4.0,0.0,Excellent
https://immovlan.be/en/detail/chalet/for-sale/6940/barvaux-sur-ourthe/vbd07691,6940 Barvaux-sur-Ourthe,6940,Apartment,chalet,215000.0,for sale,2.0,108.0,,0.0,,1.0,,1.0,,1784.0,,,
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbv25335,8620 Nieuwpoort,8620,Apartment,apartment,445000.0,for sale,2.0,84.0,,,,1.0,,1.0,31.0,,,1.0,New
https://immovlan.be/en/detail/villa/for-sale/4632/cerexhe-heuseux/vbd89989,4632 Cérexhe-Heuseux,4632,House,villa,599000.0,for sale,3.0,272.0,,,,1.0,,1.0,,1029.0,4.0,,
https://immovlan.be/en/detail/duplex/for-sale/8400/oostende/rbv26481,8400 Oostende,8400,Apartment,duplex,310000.0,for sale,2.0,117.0,Super equipped,,,1.0,,,,,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd83480,1070 Anderlecht,1070,Apartment,apartment,240000.0,for sale,2.0,97.0,Fully equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/9770/kruisem/rbv06975,9770 Kruisem,9770,House,residence,325000.0,for sale,1.0,166.0,,,,0.0,,1.0,,1571.0,4.0,,
https://immovlan.be/en/detail/residence/for-sale/2490/balen/rbv30567,2490 Balen,2490,House,residence,529000.0,for sale,3.0,,,,,1.0,,1.0,,581.0,3.0,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd72936,1050 Elsene,1050,Apartment,apartment,649500.0,for sale,2.0,146.0,,0.0,0.0,1.0,,0.0,,,,,Excellent
https://immovlan.be/en/detail/residence/for-sale/2590/berlaar/rbv23400,2590 Berlaar,2590,House,residence,299000.0,for sale,2.0,74.0,,0.0,,1.0,,0.0,,71.0,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbv35875,8500 Kortrijk,8500,House,residence,310000.0,for sale,3.0,228.0,,0.0,,1.0,,1.0,,,2.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd89714,1190 Vorst,1190,Apartment,apartment,370000.0,for sale,1.0,91.0,,0.0,,1.0,,0.0,,,2.0,,Normal
https://immovlan.be/en/detail/cottage/for-sale/8210/zedelgem/rbu24004,8210 Zedelgem,8210,Apartment,cottage,595000.0,for sale,7.0,228.0,,,,1.0,,1.0,,10000.0,4.0,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/6470/rance/vbc06133,6470 Rance,6470,House,residence,247000.0,for sale,4.0,423.0,,,,1.0,,1.0,378.0,810.0,2.0,,Normal
https://immovlan.be/en/detail/mixed-building/for-sale/7600/peruwelz/vbd42970,7600 Péruwelz,7600,House,mixed-building,249000.0,for sale,3.0,117.0,Partially equipped,0.0,,0.0,,1.0,50.0,,4.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/8700/aarsele/rbu51619,8700 Aarsele,8700,House,residence,399500.0,for sale,3.0,191.0,,,,1.0,,1.0,,292.0,3.0,,New
https://immovlan.be/en/detail/residence/in-public-sale/1180/ukkel/vbd67308,1180 Ukkel,1180,House,residence,500000.0,in public sale,7.0,,,,,0.0,,1.0,,670.0,,,
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbv35136,9300 Aalst,9300,Apartment,apartment,295000.0,for sale,2.0,86.0,Super equipped,0.0,,1.0,,,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/8470/gistel/rbv33451,8470 Gistel,8470,House,residence,403340.0,for sale,3.0,173.0,Fully equipped,,,1.0,,1.0,,322.0,3.0,0.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbc80609,1150 Sint-Pieters-Woluwe,1150,Apartment,apartment,750000.0,for sale,3.0,230.0,Super equipped,0.0,,1.0,,1.0,100.0,,3.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/7024/ciply/vbd07173,7024 Ciply,7024,House,residence,98000.0,for sale,3.0,144.0,,,,,,1.0,559.0,689.0,2.0,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbv16619,3700 Berg,3700,House,residence,249000.0,for sale,3.0,190.0,,,,0.0,,1.0,,460.0,3.0,,
https://immovlan.be/en/detail/apartment/for-sale/4280/moxhe/vbd86204,4280 Moxhe,4280,Apartment,apartment,260000.0,for sale,2.0,90.0,,0.0,,0.0,,1.0,,,3.0,,
https://immovlan.be/en/detail/residence/for-sale/2960/brecht/rbv35638,2960 Brecht,2960,House,residence,295000.0,for sale,2.0,87.0,,0.0,,1.0,,1.0,,1391.0,4.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd89249,1000 Brussels,1000,Apartment,apartment,475000.0,for sale,2.0,104.0,Super equipped,,,1.0,,,,,4.0,,New
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd70965,6000 Charleroi,6000,Apartment,apartment,149000.0,for sale,2.0,107.0,,,,1.0,,0.0,,,3.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1367/ramillies/vbd55424,1367 Ramillies,1367,House,residence,299000.0,for sale,3.0,207.0,Super equipped,0.0,,1.0,,1.0,,974.0,3.0,,To renovate
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd72012,5500 Dinant,5500,House,residence,254000.0,for sale,5.0,192.0,,0.0,,1.0,,1.0,,1043.0,3.0,,Normal
https://immovlan.be/en/detail/ground-floor/for-sale/1180/ukkel/vbd87530,1180 Ukkel,1180,Apartment,ground-floor,632000.0,for sale,3.0,126.0,Super equipped,0.0,,1.0,,1.0,92.0,,2.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd82419,1070 Anderlecht,1070,Apartment,apartment,195000.0,for sale,2.0,67.0,,,,0.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/residence/for-sale/1730/kobbegem/rbu99134,1730 Kobbegem,1730,House,residence,199000.0,for sale,2.0,75.0,Fully equipped,0.0,,1.0,,1.0,50.0,119.0,2.0,0.0,To be renovated
https://immovlan.be/en/detail/residence/for-sale/4602/cheratte/vbd57797,4602 Cheratte,4602,House,residence,335000.0,for sale,3.0,170.0,,0.0,,1.0,,1.0,,2825.0,4.0,,Normal
https://immovlan.be/en/detail/villa/for-sale/5021/boninne/vbd72795,5021 Boninne,5021,House,villa,399000.0,for sale,,200.0,,,0.0,1.0,,,,964.0,,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbb98154,1080 Sint-Jans-Molenbeek,1080,Apartment,apartment,175000.0,for sale,1.0,78.0,Super equipped,0.0,,1.0,,0.0,,,2.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd67716,1090 Jette,1090,Apartment,apartment,235000.0,for sale,2.0,87.0,Fully equipped,0.0,,1.0,,0.0,,,2.0,0.0,To renovate
https://immovlan.be/en/detail/residence/for-sale/4420/tilleur/vbd78137,4420 Tilleur,4420,House,residence,79900.0,for sale,1.0,50.0,,0.0,,0.0,,0.0,,34.0,2.0,,
https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbd78701,6791 Athus,6791,House,residence,350000.0,for sale,4.0,250.0,,0.0,,1.0,,1.0,,,,,Normal
https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd88722,7090 Braine-le-Comte,7090,House,residence,80000.0,for sale,3.0,,,,,0.0,,1.0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2310/rijkevorsel/rbv30877,2310 Rijkevorsel,2310,Apartment,apartment,382000.0,for sale,3.0,107.0,,0.0,,1.0,,0.0,,,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu89840,1800 Vilvoorde,1800,House,residence,364000.0,for sale,3.0,140.0,,0.0,,1.0,,0.0,,70.0,2.0,,Normal
https://immovlan.be/en/detail/studio/for-sale/1020/laken/vbd74173,1020 Laken,1020,Apartment,studio,185000.0,for sale,,50.0,,0.0,,1.0,,0.0,,,3.0,,
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu20709,8800 Roeselare,8800,House,residence,299000.0,for sale,4.0,208.0,,,,1.0,,1.0,,,3.0,,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/9112/sinaai/rbv23995,9112 Sinaai,9112,House,residence,275000.0,for sale,3.0,155.0,,0.0,,0.0,,1.0,,429.0,3.0,,To be renovated
https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbc13382,1180 Ukkel,1180,House,villa,5950000.0,for sale,4.0,500.0,Super equipped,0.0,,1.0,,1.0,4000.0,4500.0,4.0,1.0,New
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vwd13116,1000 Brussels,1000,House,residence,1295000.0,for sale,4.0,209.0,Super equipped,,,1.0,,1.0,260.0,,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/8210/zedelgem/rbv35569,8210 Zedelgem,8210,House,residence,299000.0,for sale,2.0,115.0,Super equipped,,,1.0,,,,84.0,2.0,,Fully renovated
https://immovlan.be/en/detail/studio/for-sale/1060/sint-gillis/vbd75829,1060 Sint-Gillis,1060,Apartment,studio,95000.0,for sale,1.0,24.0,,,0.0,0.0,,0.0,,,1.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd82927,1180 Ukkel,1180,Apartment,apartment,295000.0,for sale,1.0,66.0,,,,0.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/residence/for-sale/8610/kortemark/rbv31532,8610 Kortemark,8610,House,residence,420000.0,for sale,5.0,262.0,,,,1.0,,1.0,,1530.0,4.0,,
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd59707,1200 Sint-Lambrechts-Woluwe,1200,Apartment,apartment,450000.0,for sale,3.0,124.0,Super equipped,0.0,1.0,1.0,,0.0,,,2.0,0.0,To renovate
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbv01544,9620 Zottegem,9620,House,residence,324000.0,for sale,4.0,135.0,,,,1.0,,1.0,,100.0,2.0,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/3001/heverlee/rbv14576,3001 Heverlee,3001,Apartment,apartment,109500.0,for sale,1.0,49.0,Partially equipped,1.0,,1.0,,1.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/3700/tongeren/rbu58324,3700 Tongeren,3700,Apartment,apartment,215000.0,for sale,2.0,87.0,,,,1.0,,0.0,,,2.0,,Excellent
